,Date,Average_Iron_Ore_Price,SUBURB,PRICE,BEDROOMS,BATHROOMS,POSTCODE,CITY
161497,2016Q3,57.666666666666664,Roselands,1220000,4.0,2,2196,Sydney
161499,2016Q3,57.666666666666664,Roselands,1325000,4.0,2,2196,Sydney
161504,2016Q3,57.666666666666664,Punchbowl,890000,4.0,2,2196,Sydney
161511,2016Q3,57.666666666666664,Punchbowl,696000,4.0,2,2196,Sydney
161519,2016Q3,57.666666666666664,Punchbowl,1239000,4.0,2,2196,Sydney
161524,2016Q3,57.666666666666664,Punchbowl,900000,4.0,2,2196,Sydney
161525,2016Q3,57.666666666666664,Punchbowl,930000,4.0,2,2196,Sydney
161528,2016Q3,57.666666666666664,Punchbowl,1020000,4.0,2,2196,Sydney
161574,2016Q3,57.666666666666664,Guildford,805250,4.0,2,2161,Sydney
161590,2016Q3,57.666666666666664,Guildford,820000,4.0,2,2161,Sydney
161592,2016Q3,57.666666666666664,Guildford,860000,4.0,2,2161,Sydney
161598,2016Q3,57.666666666666664,Guildford,900000,4.0,2,2161,Sydney
161602,2016Q3,57.666666666666664,Guildford,1120000,4.0,2,2161,Sydney
161605,2016Q3,57.666666666666664,Guildford,750000,4.0,2,2161,Sydney
161613,2016Q3,57.666666666666664,Guildford West,945000,4.0,2,2161,Sydney
161616,2016Q3,57.666666666666664,Guildford,753000,4.0,2,2161,Sydney
161640,2016Q3,57.666666666666664,Edmondson Park,1050000,4.0,2,2174,Sydney
161642,2016Q3,57.666666666666664,Edmondson Park,772600,4.0,2,2174,Sydney
161643,2016Q3,57.666666666666664,Edmondson Park,745000,4.0,2,2174,Sydney
161645,2016Q3,57.666666666666664,Edmondson Park,794990,4.0,2,2174,Sydney
161646,2016Q3,57.666666666666664,Edmondson Park,761500,4.0,2,2174,Sydney
161647,2016Q3,57.666666666666664,Edmondson Park,817500,4.0,2,2174,Sydney
161651,2016Q3,57.666666666666664,Yowie Bay,1030000,4.0,2,2228,Sydney
161654,2016Q3,57.666666666666664,Yowie Bay,1250000,4.0,2,2228,Sydney
161660,2016Q3,57.666666666666664,Miranda,1330000,4.0,2,2228,Sydney
161664,2016Q3,57.666666666666664,Miranda,1000000,4.0,2,2228,Sydney
161666,2016Q3,57.666666666666664,Miranda,975000,4.0,2,2228,Sydney
161668,2016Q3,57.666666666666664,Miranda,1376000,4.0,2,2228,Sydney
161669,2016Q3,57.666666666666664,Miranda,1140000,4.0,2,2228,Sydney
161683,2016Q3,57.666666666666664,Haberfield,1950000,4.0,2,2045,Sydney
161690,2016Q3,57.666666666666664,Riverview,2210000,4.0,2,2066,Sydney
161694,2016Q3,57.666666666666664,Lane Cove,2010000,4.0,2,2066,Sydney
161699,2016Q3,57.666666666666664,Lane Cove,1460000,4.0,2,2066,Sydney
161714,2016Q3,57.666666666666664,Rosebery,2000000,4.0,2,2018,Sydney
161718,2016Q3,57.666666666666664,Eastlakes,1620000,4.0,2,2018,Sydney
161719,2016Q3,57.666666666666664,Rosebery,2125000,4.0,2,2018,Sydney
161724,2016Q3,57.666666666666664,Eastlakes,1500000,4.0,2,2018,Sydney
161726,2016Q3,57.666666666666664,Rosebery,2110000,4.0,2,2018,Sydney
161728,2016Q3,57.666666666666664,Croydon,2305000,4.0,2,2132,Sydney
161732,2016Q3,57.666666666666664,Croydon,1810000,4.0,2,2132,Sydney
161733,2016Q3,57.666666666666664,Croydon,1780000,4.0,2,2132,Sydney
161735,2016Q3,57.666666666666664,Croydon,1400000,4.0,2,2132,Sydney
161740,2016Q3,57.666666666666664,Oatlands,1300000,4.0,2,2117,Sydney
161757,2016Q3,57.666666666666664,Dundas Valley,1410000,4.0,2,2117,Sydney
161759,2016Q3,57.666666666666664,Dundas Valley,1100100,4.0,2,2117,Sydney
161761,2016Q3,57.666666666666664,Oatlands,2208000,4.0,2,2117,Sydney
161769,2016Q3,57.666666666666664,Dundas,1100000,4.0,2,2117,Sydney
161771,2016Q3,57.666666666666664,Dundas,1150000,4.0,2,2117,Sydney
161773,2016Q3,57.666666666666664,Dundas Valley,1030000,4.0,2,2117,Sydney
161782,2016Q3,57.666666666666664,Dundas,1010000,4.0,2,2117,Sydney
161786,2016Q3,57.666666666666664,Telopea,1140000,4.0,2,2117,Sydney
161793,2016Q3,57.666666666666664,Dundas Valley,1050000,4.0,2,2117,Sydney
161800,2016Q3,57.666666666666664,Belmore,1350000,4.0,2,2192,Sydney
161816,2016Q3,57.666666666666664,Belmore,1550000,4.0,2,2192,Sydney
161842,2016Q3,57.666666666666664,Sans Souci,1710000,4.0,2,2219,Sydney
161857,2016Q3,57.666666666666664,Newport,1405000,4.0,2,2106,Sydney
161862,2016Q3,57.666666666666664,Newport,1450000,4.0,2,2106,Sydney
161876,2016Q3,57.666666666666664,Alexandria,1910000,4.0,2,2015,Sydney
161899,2016Q3,57.666666666666664,Rozelle,2000000,4.0,2,2039,Sydney
161912,2016Q3,57.666666666666664,Rozelle,1915000,4.0,2,2039,Sydney
161914,2016Q3,57.666666666666664,Como,1000000,4.0,2,2226,Sydney
161925,2016Q3,57.666666666666664,Como,1515000,4.0,2,2226,Sydney
161937,2016Q3,57.666666666666664,Bonnet Bay,1435000,4.0,2,2226,Sydney
161941,2016Q3,57.666666666666664,Bonnet Bay,1380000,4.0,2,2226,Sydney
161944,2016Q3,57.666666666666664,Jannali,1100000,4.0,2,2226,Sydney
161949,2016Q3,57.666666666666664,Jannali,1010000,4.0,2,2226,Sydney
161952,2016Q3,57.666666666666664,Como,1230000,4.0,2,2226,Sydney
161956,2016Q3,57.666666666666664,Fairfield Heights,672000,4.0,2,2165,Sydney
161958,2016Q3,57.666666666666664,Fairfield West,665000,4.0,2,2165,Sydney
161961,2016Q3,57.666666666666664,Fairfield,795000,4.0,2,2165,Sydney
161986,2016Q3,57.666666666666664,Fairfield West,715000,4.0,2,2165,Sydney
162012,2016Q3,57.666666666666664,Fairfield West,1070000,4.0,2,2165,Sydney
162016,2016Q3,57.666666666666664,Fairfield,1500000,4.0,2,2165,Sydney
162018,2016Q3,57.666666666666664,Fairfield West,715000,4.0,2,2165,Sydney
162021,2016Q3,57.666666666666664,Fairfield,935000,4.0,2,2165,Sydney
162029,2016Q3,57.666666666666664,Chester Hill,795000,4.0,2,2162,Sydney
162030,2016Q3,57.666666666666664,Sefton,943000,4.0,2,2162,Sydney
162036,2016Q3,57.666666666666664,Chester Hill,860500,4.0,2,2162,Sydney
162037,2016Q3,57.666666666666664,Chester Hill,762000,4.0,2,2162,Sydney
162042,2016Q3,57.666666666666664,Chester Hill,895000,4.0,2,2162,Sydney
162051,2016Q3,57.666666666666664,Sefton,928000,4.0,2,2162,Sydney
162063,2016Q3,57.666666666666664,Chester Hill,780000,4.0,2,2162,Sydney
162075,2016Q3,57.666666666666664,Elanora Heights,1550000,4.0,2,2101,Sydney
162078,2016Q3,57.666666666666664,North Narrabeen,1380000,4.0,2,2101,Sydney
162083,2016Q3,57.666666666666664,North Narrabeen,1360000,4.0,2,2101,Sydney
162089,2016Q3,57.666666666666664,North Narrabeen,1707000,4.0,2,2101,Sydney
162091,2016Q3,57.666666666666664,Elanora Heights,1500000,4.0,2,2101,Sydney
162093,2016Q3,57.666666666666664,North Narrabeen,1200000,4.0,2,2101,Sydney
162094,2016Q3,57.666666666666664,Elanora Heights,1570000,4.0,2,2101,Sydney
162101,2016Q3,57.666666666666664,Padstow,937500,4.0,2,2211,Sydney
162107,2016Q3,57.666666666666664,Padstow,950000,4.0,2,2211,Sydney
162108,2016Q3,57.666666666666664,Padstow Heights,780000,4.0,2,2211,Sydney
162110,2016Q3,57.666666666666664,Padstow,1206000,4.0,2,2211,Sydney
162112,2016Q3,57.666666666666664,Padstow,840000,4.0,2,2211,Sydney
162116,2016Q3,57.666666666666664,Padstow,905000,4.0,2,2211,Sydney
162119,2016Q3,57.666666666666664,Padstow,1000000,4.0,2,2211,Sydney
162131,2016Q3,57.666666666666664,Mascot,1490000,4.0,2,2020,Sydney
162134,2016Q3,57.666666666666664,Mascot,1281000,4.0,2,2020,Sydney
162164,2016Q3,57.666666666666664,Emu Plains,1420000,4.0,2,2750,Sydney
162168,2016Q3,57.666666666666664,Penrith,650000,4.0,2,2750,Sydney
162171,2016Q3,57.666666666666664,South Penrith,790000,4.0,2,2750,Sydney
162172,2016Q3,57.666666666666664,South Penrith,708000,4.0,2,2750,Sydney
162173,2016Q3,57.666666666666664,South Penrith,775000,4.0,2,2750,Sydney
162178,2016Q3,57.666666666666664,Emu Heights,745000,4.0,2,2750,Sydney
162187,2016Q3,57.666666666666664,South Penrith,690000,4.0,2,2750,Sydney
162198,2016Q3,57.666666666666664,Emu Plains,810000,4.0,2,2750,Sydney
162210,2016Q3,57.666666666666664,Leonay,1200000,4.0,2,2750,Sydney
162218,2016Q3,57.666666666666664,Leonay,835000,4.0,2,2750,Sydney
162223,2016Q3,57.666666666666664,Emu Plains,720000,4.0,2,2750,Sydney
162233,2016Q3,57.666666666666664,South Penrith,560000,4.0,2,2750,Sydney
162237,2016Q3,57.666666666666664,Emu Heights,655000,4.0,2,2750,Sydney
162242,2016Q3,57.666666666666664,Penrith,805000,4.0,2,2750,Sydney
162257,2016Q3,57.666666666666664,Carlingford,1610000,4.0,2,2118,Sydney
162260,2016Q3,57.666666666666664,Carlingford,1335000,4.0,2,2118,Sydney
162261,2016Q3,57.666666666666664,Carlingford,1580000,4.0,2,2118,Sydney
162267,2016Q3,57.666666666666664,Carlingford,1781000,4.0,2,2118,Sydney
162268,2016Q3,57.666666666666664,Carlingford,1225000,4.0,2,2118,Sydney
162271,2016Q3,57.666666666666664,Carlingford,1158000,4.0,2,2118,Sydney
162272,2016Q3,57.666666666666664,Carlingford,1360000,4.0,2,2118,Sydney
162279,2016Q3,57.666666666666664,Carlingford,1688000,4.0,2,2118,Sydney
162284,2016Q3,57.666666666666664,Carlingford,1160000,4.0,2,2118,Sydney
162285,2016Q3,57.666666666666664,Carlingford,1290000,4.0,2,2118,Sydney
162289,2016Q3,57.666666666666664,Carlingford,1442000,4.0,2,2118,Sydney
162290,2016Q3,57.666666666666664,Carlingford,1650000,4.0,2,2118,Sydney
162292,2016Q3,57.666666666666664,Carlingford,1460000,4.0,2,2118,Sydney
162295,2016Q3,57.666666666666664,Carlingford,896000,4.0,2,2118,Sydney
162305,2016Q3,57.666666666666664,Palm Beach,1460000,4.0,2,2108,Sydney
162309,2016Q3,57.666666666666664,Bella Vista,1620000,4.0,2,2153,Sydney
162311,2016Q3,57.666666666666664,Baulkham Hills,1128000,4.0,2,2153,Sydney
162314,2016Q3,57.666666666666664,Winston Hills,1040000,4.0,2,2153,Sydney
162317,2016Q3,57.666666666666664,Baulkham Hills,1175000,4.0,2,2153,Sydney
162319,2016Q3,57.666666666666664,Baulkham Hills,1210000,4.0,2,2153,Sydney
162323,2016Q3,57.666666666666664,Baulkham Hills,1088000,4.0,2,2153,Sydney
162324,2016Q3,57.666666666666664,Bella Vista,1410000,4.0,2,2153,Sydney
162325,2016Q3,57.666666666666664,Baulkham Hills,1100000,4.0,2,2153,Sydney
162329,2016Q3,57.666666666666664,Baulkham Hills,1121000,4.0,2,2153,Sydney
162330,2016Q3,57.666666666666664,Winston Hills,990000,4.0,2,2153,Sydney
162336,2016Q3,57.666666666666664,Baulkham Hills,1205000,4.0,2,2153,Sydney
162337,2016Q3,57.666666666666664,Baulkham Hills,1120000,4.0,2,2153,Sydney
162339,2016Q3,57.666666666666664,Winston Hills,1071000,4.0,2,2153,Sydney
162340,2016Q3,57.666666666666664,Baulkham Hills,1305008,4.0,2,2153,Sydney
162348,2016Q3,57.666666666666664,Baulkham Hills,1315000,4.0,2,2153,Sydney
162361,2016Q3,57.666666666666664,Bella Vista,1611000,4.0,2,2153,Sydney
162365,2016Q3,57.666666666666664,Baulkham Hills,1250000,4.0,2,2153,Sydney
162366,2016Q3,57.666666666666664,Baulkham Hills,1075000,4.0,2,2153,Sydney
162368,2016Q3,57.666666666666664,Winston Hills,1050000,4.0,2,2153,Sydney
162372,2016Q3,57.666666666666664,Baulkham Hills,1190000,4.0,2,2153,Sydney
162374,2016Q3,57.666666666666664,Baulkham Hills,1110000,4.0,2,2153,Sydney
162375,2016Q3,57.666666666666664,Baulkham Hills,1290000,4.0,2,2153,Sydney
162376,2016Q3,57.666666666666664,Baulkham Hills,1380000,4.0,2,2153,Sydney
162378,2016Q3,57.666666666666664,Baulkham Hills,1150000,4.0,2,2153,Sydney
162379,2016Q3,57.666666666666664,Baulkham Hills,1180000,4.0,2,2153,Sydney
162401,2016Q3,57.666666666666664,Baulkham Hills,1035000,4.0,2,2153,Sydney
162406,2016Q3,57.666666666666664,Winston Hills,885000,4.0,2,2153,Sydney
162415,2016Q3,57.666666666666664,Baulkham Hills,1175000,4.0,2,2153,Sydney
162416,2016Q3,57.666666666666664,Baulkham Hills,1318000,4.0,2,2153,Sydney
162417,2016Q3,57.666666666666664,Baulkham Hills,1190000,4.0,2,2153,Sydney
162422,2016Q3,57.666666666666664,Bella Vista,1270000,4.0,2,2153,Sydney
162436,2016Q3,57.666666666666664,Yagoona,825000,4.0,2,2199,Sydney
162437,2016Q3,57.666666666666664,Yagoona,1100000,4.0,2,2199,Sydney
162441,2016Q3,57.666666666666664,Yagoona,970000,4.0,2,2199,Sydney
162459,2016Q3,57.666666666666664,Yagoona,860000,4.0,2,2199,Sydney
162464,2016Q3,57.666666666666664,Yagoona,930000,4.0,2,2199,Sydney
162467,2016Q3,57.666666666666664,Lugarno,1118000,4.0,2,2210,Sydney
162475,2016Q3,57.666666666666664,Peakhurst,1070000,4.0,2,2210,Sydney
162481,2016Q3,57.666666666666664,Peakhurst,1640000,4.0,2,2210,Sydney
162483,2016Q3,57.666666666666664,Peakhurst,1120000,4.0,2,2210,Sydney
162486,2016Q3,57.666666666666664,Peakhurst Heights,1225000,4.0,2,2210,Sydney
162487,2016Q3,57.666666666666664,Lugarno,1060000,4.0,2,2210,Sydney
162490,2016Q3,57.666666666666664,Peakhurst,985000,4.0,2,2210,Sydney
162493,2016Q3,57.666666666666664,Peakhurst Heights,1135000,4.0,2,2210,Sydney
162522,2016Q3,57.666666666666664,Stanmore,2000000,4.0,2,2048,Sydney
162539,2016Q3,57.666666666666664,Caringbah,1280000,4.0,2,2229,Sydney
162540,2016Q3,57.666666666666664,Caringbah,1202000,4.0,2,2229,Sydney
162554,2016Q3,57.666666666666664,Caringbah South,1560000,4.0,2,2229,Sydney
162564,2016Q3,57.666666666666664,Caringbah South,1800000,4.0,2,2229,Sydney
162567,2016Q3,57.666666666666664,Caringbah South,1650000,4.0,2,2229,Sydney
162574,2016Q3,57.666666666666664,Caringbah South,2200000,4.0,2,2229,Sydney
162578,2016Q3,57.666666666666664,Caringbah South,1695000,4.0,2,2229,Sydney
162581,2016Q3,57.666666666666664,Caringbah,1100000,4.0,2,2229,Sydney
162582,2016Q3,57.666666666666664,Caringbah South,1520000,4.0,2,2229,Sydney
162585,2016Q3,57.666666666666664,Caringbah South,1295000,4.0,2,2229,Sydney
162591,2016Q3,57.666666666666664,Picnic Point,1300000,4.0,2,2213,Sydney
162601,2016Q3,57.666666666666664,East Hills,851500,4.0,2,2213,Sydney
162602,2016Q3,57.666666666666664,Picnic Point,865000,4.0,2,2213,Sydney
162609,2016Q3,57.666666666666664,Panania,985000,4.0,2,2213,Sydney
162613,2016Q3,57.666666666666664,Panania,883000,4.0,2,2213,Sydney
162614,2016Q3,57.666666666666664,Picnic Point,950000,4.0,2,2213,Sydney
162617,2016Q3,57.666666666666664,Picnic Point,808000,4.0,2,2213,Sydney
162621,2016Q3,57.666666666666664,Panania,975000,4.0,2,2213,Sydney
162626,2016Q3,57.666666666666664,Panania,980000,4.0,2,2213,Sydney
162633,2016Q3,57.666666666666664,Picnic Point,938000,4.0,2,2213,Sydney
162637,2016Q3,57.666666666666664,Panania,955000,4.0,2,2213,Sydney
162642,2016Q3,57.666666666666664,Panania,830000,4.0,2,2213,Sydney
162648,2016Q3,57.666666666666664,Panania,935000,4.0,2,2213,Sydney
162651,2016Q3,57.666666666666664,Panania,888000,4.0,2,2213,Sydney
162654,2016Q3,57.666666666666664,East Hills,1170000,4.0,2,2213,Sydney
162660,2016Q3,57.666666666666664,Newington,1415000,4.0,2,2127,Sydney
162665,2016Q3,57.666666666666664,Newington,1400000,4.0,2,2127,Sydney
162670,2016Q3,57.666666666666664,Gladesville,2085000,4.0,2,2111,Sydney
162676,2016Q3,57.666666666666664,Gladesville,2260000,4.0,2,2111,Sydney
162677,2016Q3,57.666666666666664,Gladesville,1835000,4.0,2,2111,Sydney
162693,2016Q3,57.666666666666664,Mona Vale,1500000,4.0,2,2103,Sydney
162695,2016Q3,57.666666666666664,Mona Vale,1810000,4.0,2,2103,Sydney
162701,2016Q3,57.666666666666664,Mona Vale,1865000,4.0,2,2103,Sydney
162704,2016Q3,57.666666666666664,Mona Vale,1435500,4.0,2,2103,Sydney
162711,2016Q3,57.666666666666664,Mona Vale,1280000,4.0,2,2103,Sydney
162715,2016Q3,57.666666666666664,Mona Vale,1466000,4.0,2,2103,Sydney
162720,2016Q3,57.666666666666664,Sydenham,1562000,4.0,2,2044,Sydney
162728,2016Q3,57.666666666666664,St Peters,1575000,4.0,2,2044,Sydney
162745,2016Q3,57.666666666666664,Roseville,1980000,4.0,2,2069,Sydney
162753,2016Q3,57.666666666666664,Roseville,2200000,4.0,2,2069,Sydney
162762,2016Q3,57.666666666666664,Roseville,2300000,4.0,2,2069,Sydney
162777,2016Q3,57.666666666666664,Kirrawee,1255000,4.0,2,2232,Sydney
162779,2016Q3,57.666666666666664,Loftus,1352000,4.0,2,2232,Sydney
162788,2016Q3,57.666666666666664,Kareela,1225000,4.0,2,2232,Sydney
162789,2016Q3,57.666666666666664,Kareela,1170000,4.0,2,2232,Sydney
162809,2016Q3,57.666666666666664,Kirrawee,1230000,4.0,2,2232,Sydney
162810,2016Q3,57.666666666666664,Kirrawee,1220000,4.0,2,2232,Sydney
162819,2016Q3,57.666666666666664,Kirrawee,950000,4.0,2,2232,Sydney
162832,2016Q3,57.666666666666664,Grays Point,1200000,4.0,2,2232,Sydney
162836,2016Q3,57.666666666666664,Grays Point,1590000,4.0,2,2232,Sydney
162840,2016Q3,57.666666666666664,Kirrawee,1125000,4.0,2,2232,Sydney
162847,2016Q3,57.666666666666664,Annandale,2200000,4.0,2,2038,Sydney
162869,2016Q3,57.666666666666664,Toongabbie,886500,4.0,2,2146,Sydney
162875,2016Q3,57.666666666666664,Toongabbie,1040000,4.0,2,2146,Sydney
162876,2016Q3,57.666666666666664,Toongabbie,805000,4.0,2,2146,Sydney
162877,2016Q3,57.666666666666664,Toongabbie,892000,4.0,2,2146,Sydney
162888,2016Q3,57.666666666666664,Toongabbie,840000,4.0,2,2146,Sydney
162893,2016Q3,57.666666666666664,Toongabbie,835000,4.0,2,2146,Sydney
162908,2016Q3,57.666666666666664,Toongabbie,855000,4.0,2,2146,Sydney
162910,2016Q3,57.666666666666664,Toongabbie,885000,4.0,2,2146,Sydney
162935,2016Q3,57.666666666666664,Douglas Park,859000,4.0,2,2569,Sydney
162942,2016Q3,57.666666666666664,Glenfield,674000,4.0,2,2167,Sydney
162945,2016Q3,57.666666666666664,Glenfield,780000,4.0,2,2167,Sydney
162956,2016Q3,57.666666666666664,Glenfield,745000,4.0,2,2167,Sydney
162958,2016Q3,57.666666666666664,Glenfield,820000,4.0,2,2167,Sydney
162959,2016Q3,57.666666666666664,Glenfield,685000,4.0,2,2167,Sydney
162962,2016Q3,57.666666666666664,Glenfield,680000,4.0,2,2167,Sydney
162979,2016Q3,57.666666666666664,Burwood,2050000,4.0,2,2134,Sydney
162984,2016Q3,57.666666666666664,Burwood,2000000,4.0,2,2134,Sydney
162997,2016Q3,57.666666666666664,Forest Lodge,1720050,4.0,2,2037,Sydney
163008,2016Q3,57.666666666666664,Wahroonga,1700000,4.0,2,2076,Sydney
163017,2016Q3,57.666666666666664,Normanhurst,1245000,4.0,2,2076,Sydney
163027,2016Q3,57.666666666666664,Wahroonga,1660000,4.0,2,2076,Sydney
163028,2016Q3,57.666666666666664,Normanhurst,1191000,4.0,2,2076,Sydney
163035,2016Q3,57.666666666666664,Normanhurst,1430000,4.0,2,2076,Sydney
163037,2016Q3,57.666666666666664,Normanhurst,1365000,4.0,2,2076,Sydney
163041,2016Q3,57.666666666666664,Wahroonga,1950000,4.0,2,2076,Sydney
163043,2016Q3,57.666666666666664,Wahroonga,1590000,4.0,2,2076,Sydney
163045,2016Q3,57.666666666666664,Normanhurst,1277500,4.0,2,2076,Sydney
163050,2016Q3,57.666666666666664,Wahroonga,1692000,4.0,2,2076,Sydney
163059,2016Q3,57.666666666666664,Wahroonga,1330000,4.0,2,2076,Sydney
163064,2016Q3,57.666666666666664,Gymea Bay,1010000,4.0,2,2227,Sydney
163065,2016Q3,57.666666666666664,Gymea,1100000,4.0,2,2227,Sydney
163073,2016Q3,57.666666666666664,Gymea Bay,1405000,4.0,2,2227,Sydney
163080,2016Q3,57.666666666666664,Gymea,1190000,4.0,2,2227,Sydney
163082,2016Q3,57.666666666666664,Gymea,1335000,4.0,2,2227,Sydney
163094,2016Q3,57.666666666666664,South Windsor,621000,4.0,2,2756,Sydney
163096,2016Q3,57.666666666666664,Wilberforce,925000,4.0,2,2756,Sydney
163100,2016Q3,57.666666666666664,Bligh Park,715000,4.0,2,2756,Sydney
163102,2016Q3,57.666666666666664,McGraths Hill,720000,4.0,2,2756,Sydney
163103,2016Q3,57.666666666666664,McGraths Hill,652000,4.0,2,2756,Sydney
163114,2016Q3,57.666666666666664,South Windsor,778000,4.0,2,2756,Sydney
163118,2016Q3,57.666666666666664,South Windsor,710000,4.0,2,2756,Sydney
163130,2016Q3,57.666666666666664,Bligh Park,775000,4.0,2,2756,Sydney
163131,2016Q3,57.666666666666664,Pitt Town,1050000,4.0,2,2756,Sydney
163137,2016Q3,57.666666666666664,Windsor,930000,4.0,2,2756,Sydney
163139,2016Q3,57.666666666666664,Pitt Town,1200000,4.0,2,2756,Sydney
163144,2016Q3,57.666666666666664,Glossodia,930000,4.0,2,2756,Sydney
163146,2016Q3,57.666666666666664,Cumberland Reach,640000,4.0,2,2756,Sydney
163155,2016Q3,57.666666666666664,Freemans Reach,750000,4.0,2,2756,Sydney
163156,2016Q3,57.666666666666664,Glossodia,850000,4.0,2,2756,Sydney
163157,2016Q3,57.666666666666664,Windsor,758000,4.0,2,2756,Sydney
163158,2016Q3,57.666666666666664,Wilberforce,880000,4.0,2,2756,Sydney
163161,2016Q3,57.666666666666664,Bligh Park,701000,4.0,2,2756,Sydney
163166,2016Q3,57.666666666666664,Ebenezer,1290000,4.0,2,2756,Sydney
163174,2016Q3,57.666666666666664,Wilberforce,820000,4.0,2,2756,Sydney
163178,2016Q3,57.666666666666664,Oyster Bay,1851000,4.0,2,2225,Sydney
163181,2016Q3,57.666666666666664,Oyster Bay,895000,4.0,2,2225,Sydney
163192,2016Q3,57.666666666666664,Oyster Bay,1335000,4.0,2,2225,Sydney
163195,2016Q3,57.666666666666664,Oyster Bay,1370000,4.0,2,2225,Sydney
163196,2016Q3,57.666666666666664,Oyster Bay,2070000,4.0,2,2225,Sydney
163198,2016Q3,57.666666666666664,Berowra Heights,1060000,4.0,2,2082,Sydney
163199,2016Q3,57.666666666666664,Berowra Heights,1002000,4.0,2,2082,Sydney
163202,2016Q3,57.666666666666664,Berowra Heights,1181000,4.0,2,2082,Sydney
163207,2016Q3,57.666666666666664,Berowra Heights,1131000,4.0,2,2082,Sydney
163208,2016Q3,57.666666666666664,Berowra Heights,890000,4.0,2,2082,Sydney
163210,2016Q3,57.666666666666664,Berowra Heights,925000,4.0,2,2082,Sydney
163212,2016Q3,57.666666666666664,Berowra Heights,901260,4.0,2,2082,Sydney
163213,2016Q3,57.666666666666664,Berowra Heights,905000,4.0,2,2082,Sydney
163215,2016Q3,57.666666666666664,Berowra Heights,895000,4.0,2,2082,Sydney
163237,2016Q3,57.666666666666664,Milperra,1005500,4.0,2,2214,Sydney
163239,2016Q3,57.666666666666664,Milperra,855000,4.0,2,2214,Sydney
163247,2016Q3,57.666666666666664,Milperra,899000,4.0,2,2214,Sydney
163291,2016Q3,57.666666666666664,Berowra,865000,4.0,2,2081,Sydney
163293,2016Q3,57.666666666666664,Berowra,845000,4.0,2,2081,Sydney
163296,2016Q3,57.666666666666664,Greenacre,1127500,4.0,2,2190,Sydney
163298,2016Q3,57.666666666666664,Greenacre,840000,4.0,2,2190,Sydney
163305,2016Q3,57.666666666666664,Greenacre,745000,4.0,2,2190,Sydney
163315,2016Q3,57.666666666666664,Greenacre,1105000,4.0,2,2190,Sydney
163316,2016Q3,57.666666666666664,Greenacre,1255000,4.0,2,2190,Sydney
163318,2016Q3,57.666666666666664,Greenacre,810000,4.0,2,2190,Sydney
163324,2016Q3,57.666666666666664,Greenacre,810000,4.0,2,2190,Sydney
163332,2016Q3,57.666666666666664,Greenacre,882500,4.0,2,2190,Sydney
163339,2016Q3,57.666666666666664,Greenacre,885000,4.0,2,2190,Sydney
163342,2016Q3,57.666666666666664,Greenacre,840000,4.0,2,2190,Sydney
163345,2016Q3,57.666666666666664,Cherrybrook,1413000,4.0,2,2126,Sydney
163347,2016Q3,57.666666666666664,Cherrybrook,1450000,4.0,2,2126,Sydney
163349,2016Q3,57.666666666666664,Cherrybrook,1450000,4.0,2,2126,Sydney
163360,2016Q3,57.666666666666664,Cherrybrook,1290000,4.0,2,2126,Sydney
163361,2016Q3,57.666666666666664,Cherrybrook,1210000,4.0,2,2126,Sydney
163363,2016Q3,57.666666666666664,Cherrybrook,1565000,4.0,2,2126,Sydney
163365,2016Q3,57.666666666666664,Cherrybrook,1270000,4.0,2,2126,Sydney
163367,2016Q3,57.666666666666664,Cherrybrook,1425000,4.0,2,2126,Sydney
163370,2016Q3,57.666666666666664,Cherrybrook,1488000,4.0,2,2126,Sydney
163372,2016Q3,57.666666666666664,Cherrybrook,1320000,4.0,2,2126,Sydney
163373,2016Q3,57.666666666666664,Cherrybrook,1257500,4.0,2,2126,Sydney
163375,2016Q3,57.666666666666664,Cherrybrook,1415000,4.0,2,2126,Sydney
163376,2016Q3,57.666666666666664,Cherrybrook,1320000,4.0,2,2126,Sydney
163378,2016Q3,57.666666666666664,Cherrybrook,1339000,4.0,2,2126,Sydney
163379,2016Q3,57.666666666666664,Cherrybrook,1475000,4.0,2,2126,Sydney
163380,2016Q3,57.666666666666664,Cherrybrook,930000,4.0,2,2126,Sydney
163383,2016Q3,57.666666666666664,Cherrybrook,1015000,4.0,2,2126,Sydney
163386,2016Q3,57.666666666666664,Cherrybrook,1360000,4.0,2,2126,Sydney
163387,2016Q3,57.666666666666664,Cherrybrook,1200000,4.0,2,2126,Sydney
163389,2016Q3,57.666666666666664,Cherrybrook,1705000,4.0,2,2126,Sydney
163399,2016Q3,57.666666666666664,North St Marys,568000,4.0,2,2760,Sydney
163406,2016Q3,57.666666666666664,Ropes Crossing,865000,4.0,2,2760,Sydney
163412,2016Q3,57.666666666666664,Colyton,695000,4.0,2,2760,Sydney
163431,2016Q3,57.666666666666664,Ropes Crossing,681000,4.0,2,2760,Sydney
163432,2016Q3,57.666666666666664,Ropes Crossing,625000,4.0,2,2760,Sydney
163438,2016Q3,57.666666666666664,Ropes Crossing,645000,4.0,2,2760,Sydney
163447,2016Q3,57.666666666666664,Ropes Crossing,625000,4.0,2,2760,Sydney
163456,2016Q3,57.666666666666664,St Marys,585000,4.0,2,2760,Sydney
163469,2016Q3,57.666666666666664,St Marys,531950,4.0,2,2760,Sydney
163470,2016Q3,57.666666666666664,Ropes Crossing,1000,4.0,2,2760,Sydney
163474,2016Q3,57.666666666666664,St Marys,620000,4.0,2,2760,Sydney
